YEAR,NO2,O3,RADSOL,WD,PBAR,SO2
2019.0,9.82375,15.776666666666666,,171.6725,624.9758333333333,21.9425
2019.0,4.358260869565217,12.477083333333333,,111.12166666666668,624.8675,7.043749999999999
2019.0,0.2027272727272727,23.046666666666667,,69.22708333333334,625.9583333333334,10.117916666666668
2019.0,5.734782608695652,12.520833333333334,,140.4675,624.8291666666667,25.285
2019.0,6.6925,12.736666666666666,,198.48625,623.705,3.78
2019.0,6.07,23.54458333333333,,213.75291666666664,622.5024999999999,21.375263157894736
2019.0,4.726249999999999,15.827916666666669,,199.5525,622.4225,5.777083333333334
2019.0,5.704999999999999,16.280833333333334,,198.3720833333333,622.6,3.72
2019.0,3.9170833333333337,12.050833333333337,,227.21041666666667,622.4691666666666,1.93625
2019.0,1.30875,16.045416666666664,,240.185,623.0820833333333,0.8704166666666667
2019.0,11.005,15.160833333333334,,198.08125,622.265,5.044583333333334
2019.0,7.269166666666667,14.122916666666669,,169.93166666666664,623.3020833333334,14.079166666666666
2020.0,10.99875,28.66208333333333,,172.35833333333335,621.6079166666667,9.890833333333331
2020.0,8.269166666666667,29.44458333333333,,194.7733333333333,619.9283333333334,6.665
2020.0,16.880416666666665,32.13875,,248.9583333333333,622.6095833333333,7.202916666666667
2020.0,13.858333333333334,41.55583333333333,,159.17083333333332,627.4008333333333,13.029166666666669
2020.0,12.080833333333333,48.42291666666667,,97.14291666666666,627.2766666666666,39.79958333333334
2020.0,22.545416666666668,37.74791666666667,,160.5625,625.5083333333333,29.19
2020.0,15.334583333333336,42.51416666666667,,100.73791666666666,625.6025,15.39625
2020.0,19.407083333333333,45.654583333333335,,143.65833333333333,625.5433333333334,26.30772727272728
2020.0,29.257500000000004,36.94083333333334,,174.09875,623.6899999999999,5.625
2020.0,23.694166666666664,30.860416666666666,,211.7516666666667,623.0795833333333,4.777083333333334
2020.0,21.2975,34.20666666666667,,155.94208333333333,622.9129166666667,16.508333333333333
2020.0,16.871666666666666,45.38791666666666,,155.60208333333333,623.5375,35.99166666666667
2020.0,22.609583333333333,38.99625,,171.34041666666667,624.0475,27.091666666666665
2020.0,15.580833333333333,34.33625,,137.00458333333333,623.69375,28.094444444444445
2020.0,13.661666666666669,37.92333333333333,,117.51,623.0533333333334,24.45833333333333
2020.0,7.543333333333333,49.56708333333333,,68.80875,623.50125,23.62857142857143
2020.0,12.985833333333334,44.38125,,110.55708333333332,623.6374999999999,10.11125
2020.0,11.8575,44.00333333333333,,121.485,623.73375,27.285
2020.0,7.044583333333333,44.78875,,69.70083333333334,624.9941666666667,34.03181818181818
2020.0,9.13,36.79708333333333,,74.355,626.3895833333333,51.68
2020.0,15.925833333333337,27.867500000000003,,93.66958333333334,625.6991666666667,33.60454545454545
2020.0,17.9975,26.19875,,165.21625,622.5145833333333,9.302727272727273
2020.0,17.282083333333333,30.799166666666668,,205.45166666666668,621.7433333333333,3.542857142857143
2020.0,16.122916666666665,27.67708333333333,,184.0091666666667,621.8345833333334,10.459130434782608
2020.0,13.97625,26.76,,143.63625,622.6483333333333,19.410416666666663
2020.0,13.823333333333332,27.120416666666667,,193.395,623.1679166666667,2.0933333333333333
2020.0,15.142916666666666,26.91708333333333,,246.93291666666667,622.27125,0.9029411764705882
2020.0,19.69833333333333,28.02521739130435,,229.3695833333333,620.7845833333333,1.39
2020.0,15.722083333333332,34.126666666666665,,163.23583333333332,622.6504166666667,13.585909090909093
2020.0,13.302083333333334,31.52875,,240.58791666666664,622.6025,0.9443478260869564
2020.0,14.6125,20.98875,,258.37416666666667,623.4491666666667,1.9725
2020.0,10.51,28.74458333333333,,116.24958333333332,626.2920833333334,11.787916666666668
2020.0,13.1925,27.76333333333333,,146.39083333333335,626.0516666666666,29.06458333333333
2020.0,14.511666666666663,13.02375,,212.80541666666667,624.82875,3.5416666666666665
2020.0,12.20625,15.553333333333333,,256.15458333333333,624.4425,1.75125
2020.0,10.783333333333331,12.484583333333331,,234.1520833333333,622.48625,1.515
2020.0,14.980833333333337,18.350416666666664,,240.54625,621.7495833333334,1.7554166666666668
2020.0,19.78125,20.08833333333333,,176.06958333333333,622.5241666666667,7.793333333333333
2020.0,18.457916666666662,30.996666666666663,,193.08666666666667,624.5649999999999,6.6570833333333335
2020.0,14.905,26.8625,,198.75458333333333,624.7216666666667,9.812916666666666
2020.0,13.762083333333337,25.379166666666663,,235.46541666666667,623.9820833333333,2.747916666666667
2020.0,15.102916666666667,43.63375,,220.46666666666667,623.1191666666667,2.9858333333333333
2020.0,11.07125,31.93541666666667,,236.43,622.3495833333333,1.9279166666666665
2020.0,14.647083333333333,24.035416666666663,,188.91791666666663,622.5783333333334,4.42
2020.0,12.997083333333334,29.805,,118.71333333333332,624.4758333333333,25.8725
2020.0,15.35,33.625416666666666,,128.49166666666667,624.9333333333333,28.960416666666664
2020.0,17.304583333333333,39.98125,,173.02666666666667,623.3320833333333,15.760416666666666
2020.0,16.674166666666668,25.70458333333333,,145.01250000000002,621.465,19.08052631578948
2020.0,18.339166666666667,34.370416666666664,,162.93875,622.02375,12.037222222222224
2020.0,15.109166666666669,40.97916666666666,,108.47041666666668,623.51,21.084
2020.0,11.234166666666669,47.54208333333333,,103.29125,624.3725000000001,35.3235
2020.0,7.499166666666666,45.87708333333333,,72.83583333333333,626.3483333333334,22.759047619047617
2020.0,14.975416666666666,34.13375,,147.5975,626.25375,24.11863636363637
2020.0,17.38375,29.544166666666666,,197.8908333333333,624.6895833333333,1.7879999999999998
2020.0,13.951666666666666,25.53,,252.015,622.0537499999999,1.0370833333333334
2020.0,14.934166666666668,23.864166666666662,,242.6783333333333,620.62,1.242916666666667
2020.0,13.135,35.03208333333333,,141.44208333333333,622.2508333333334,15.6865
2020.0,13.222499999999998,34.74333333333333,,143.77125,625.1666666666666,64.86749999999999
2020.0,14.005,36.54083333333333,,131.93291666666667,625.6291666666667,28.737
2020.0,14.52625,45.27333333333333,,157.82041666666666,625.44875,18.594
2020.0,15.242916666666666,32.455416666666665,,246.9104166666667,623.9662500000001,
2020.0,14.15125,30.22375,,249.79375,622.7395833333334,
2020.0,15.458333333333334,28.86458333333333,,217.02,621.1454166666666,
2020.0,13.373333333333331,29.289444444444445,,250.6145833333333,622.1458333333334,
2020.0,13.399583333333334,18.479,,146.57,624.7225,
2020.0,6.512727272727273,34.67041666666667,,63.51083333333333,627.8870833333334,5.025833333333334
2020.0,,37.19416666666667,,116.94375,626.8116666666666,16.880416666666665
2020.0,,29.769583333333333,,118.69791666666669,625.1191666666667,19.68958333333333
2020.0,,29.63958333333333,,156.34875,625.8808333333333,21.545
2020.0,15.27,30.85,,106.39375,626.3795833333334,18.617083333333333
2020.0,15.6995,32.225,,132.45125,625.0904166666667,22.644583333333333
2020.0,16.986521739130435,32.97083333333333,,189.6145833333333,622.7354166666667,5.890416666666667
2020.0,18.26375,36.24666666666666,,202.4070833333333,623.1791666666667,6.564583333333334
2020.0,10.937727272727273,33.57,,153.55458333333334,624.7008333333333,24.954166666666666
2020.0,7.77,31.50958333333333,,137.57083333333333,625.2108333333333,15.189166666666669
2020.0,6.914285714285714,21.81833333333333,,143.86208333333337,625.2233333333334,9.608333333333333
2020.0,10.17,26.53333333333333,,156.02458333333334,624.4620833333333,15.118333333333332
2020.0,,24.2925,,218.11375,624.3183333333333,1.485
2020.0,,29.68875,,192.66375,624.5483333333333,3.553333333333333
2020.0,,30.95833333333333,,208.2970833333333,625.1541666666667,5.30625
2020.0,,36.9775,,113.40125,625.2908333333334,9.52125
2020.0,,30.06,,141.57125,624.4529166666666,21.30625
2020.0,,31.572916666666668,,130.90916666666666,624.49875,15.761666666666668
2020.0,,34.468333333333334,,181.97833333333327,623.8129166666666,4.779583333333334
2020.0,,33.99125,,128.95416666666668,622.63375,17.99625
2020.0,10.919230769230769,32.250416666666666,,153.92499999999998,621.9566666666666,20.444166666666668
2020.0,5.13,34.60166666666667,,242.44916666666663,621.2145833333333,4.5200000000000005
2020.0,9.804285714285715,33.16041666666667,,248.4533333333333,621.3675,4.070833333333334
2020.0,9.36125,38.78458333333334,,124.07625,621.8195833333333,17.818749999999998
2020.0,,31.816666666666663,,172.11749999999998,622.55625,22.1
2020.0,,37.78833333333333,,196.22416666666663,621.7062500000001,8.988333333333333
2020.0,,37.62166666666666,,163.81,621.4283333333334,30.71166666666667
2020.0,9.316363636363636,39.352916666666665,,224.0775,621.4491666666667,4.99125
2020.0,8.714166666666667,35.33416666666667,,239.72666666666663,620.7683333333333,5.613333333333333
2020.0,6.8812500000000005,34.913333333333334,,239.46875,620.8558333333334,5.475833333333333
2020.0,7.360555555555556,34.657916666666665,,235.26875,621.2204166666667,5.64125
2020.0,10.723181818181818,28.142916666666665,,208.99875,622.1795833333333,6.021666666666667
2020.0,7.201249999999999,31.95958333333333,,206.40416666666667,623.2691666666667,5.764583333333333
2020.0,9.459166666666668,33.75208333333333,,240.45875,622.9533333333334,5.735416666666667
2020.0,8.138695652173913,33.843333333333334,,253.35125,622.49,5.8625
2020.0,5.653333333333333,36.96875,,247.0979166666667,621.9420833333334,5.427083333333333
2020.0,5.503478260869565,33.50958333333333,,218.14541666666665,620.94125,5.521249999999999
2020.0,2.8805,31.646666666666665,,231.97916666666663,621.0104166666666,5.33
2020.0,8.352727272727272,30.11083333333333,,241.8325,622.8662499999999,4.952916666666667
2020.0,11.27375,42.25666666666667,,218.88625,621.7066666666666,6.21
2020.0,9.727916666666667,33.510416666666664,,202.4558333333333,621.465,8.251666666666667
2020.0,9.612083333333333,38.60416666666666,,219.50625,621.7641666666667,10.192083333333334
2020.0,9.084583333333333,40.79833333333333,,236.47541666666663,622.8391666666666,4.99875
2020.0,7.052083333333333,43.63708333333333,,250.9658333333333,622.205,4.8
2020.0,4.09,39.723333333333336,,251.32291666666663,621.0604166666667,4.629583333333334
2020.0,6.774347826086957,36.755833333333335,,248.1845833333333,620.6320833333333,4.63375
2020.0,8.678333333333333,39.37291666666667,,217.4558333333333,620.70875,5.445416666666667
2020.0,6.964761904761905,44.25416666666666,,240.5091666666667,620.6283333333333,4.9558333333333335
2020.0,6.83952380952381,48.04375,,248.5375,619.76,4.829583333333333
2020.0,9.4625,42.266666666666666,,229.3825,620.08875,4.997916666666667
2020.0,10.63125,41.6175,,187.91458333333333,620.45875,8.104583333333332
2020.0,3.688888888888889,29.83652173913044,,82.9475,622.3566666666667,34.87291666666667
2020.0,4.521,25.28,,104.40375,622.81875,19.911666666666665
2020.0,8.78125,34.56458333333333,,221.78791666666663,621.6466666666666,8.929166666666667
2020.0,9.612380952380953,46.9075,,181.7633333333333,622.7275,13.509583333333332
2020.0,5.2995238095238095,49.16083333333333,,101.82916666666668,625.83,45.782916666666665
2020.0,7.247272727272727,48.31041666666667,,172.1570833333333,625.6770833333334,7.622083333333333
2020.0,10.624782608695652,49.41583333333333,,176.4375,625.3145833333333,10.14
2020.0,7.760000000000001,50.21666666666667,,125.18583333333332,624.1179166666667,30.117916666666662
2020.0,7.502173913043479,54.47,,146.86208333333337,622.7979166666667,20.72
2020.0,7.895,50.809583333333336,,168.76666666666668,623.7358333333333,22.2775
2020.0,7.240833333333334,41.94541666666667,,134.20916666666668,625.3341666666666,6.473529411764706
2020.0,7.834166666666667,42.6375,,152.295,625.5833333333334,24.8425
2020.0,11.08,40.51583333333333,,249.16166666666663,624.8608333333333,1.97875
2020.0,8.759583333333333,45.23083333333333,,221.5625,624.46875,6.785
2020.0,4.4670000000000005,44.66173913043478,,113.7475,625.1658333333334,47.427083333333336
2020.0,5.970454545454545,47.99208333333333,,118.73958333333331,625.64,59.24541666666666
2020.0,9.181666666666668,36.5,,204.42,623.9875000000001,14.774166666666666
2020.0,11.775416666666668,41.696666666666665,,230.5258333333333,623.31625,10.41875
2020.0,13.47875,38.8875,,243.24166666666667,623.1945833333333,10.298333333333334
2020.0,13.454583333333332,32.40416666666667,,246.56583333333333,622.3020833333334,10.417083333333332
2020.0,11.401666666666666,35.05291666666667,,243.52541666666664,621.9087499999999,10.274166666666668
2020.0,11.459166666666668,42.4075,,221.01041666666663,623.335,11.939166666666669
2020.0,11.102608695652174,48.680416666666666,,149.545,623.7795833333333,32.29708333333333
2020.0,12.004583333333334,52.01916666666667,,210.44583333333333,623.055,27.56958333333333
2020.0,10.65625,48.47666666666667,,239.60333333333327,622.3495833333333,10.415
2020.0,8.889583333333333,35.5325,,245.10666666666668,621.63,10.334166666666668
2020.0,8.654166666666667,36.06875,,227.65875,621.8483333333334,10.2
2020.0,12.943333333333332,44.68238095238095,,224.4225,621.6983333333334,10.500416666666666
2020.0,7.588333333333334,47.555,,252.6808333333333,621.0408333333334,10.350833333333332
2020.0,10.476666666666668,46.15291666666667,,245.3058333333333,620.6845833333333,10.339583333333334
2020.0,11.32913043478261,50.21333333333333,,234.06500000000003,622.1075,12.073333333333332
2020.0,10.155,45.94,,148.3108333333333,623.0962499999999,30.788750000000004
2020.0,9.2275,52.79458333333333,,133.885,624.0341666666667,37.23416666666667
2020.0,7.993529411764706,41.849583333333335,,95.30083333333332,624.1437500000001,31.08909090909091
2020.0,3.0841176470588234,42.76041666666666,,98.25541666666668,624.2062500000001,36.94625
2020.0,2.5483333333333333,46.98041666666666,,90.12458333333336,623.6545833333333,40.1525
2020.0,3.421904761904762,45.01583333333334,,86.66624999999999,623.5920833333333,30.27833333333333
2020.0,4.053529411764706,39.49958333333333,,102.36291666666666,623.4529166666666,32.11416666666667
2020.0,4.0407692307692304,32.97,,74.02,622.7129166666667,31.544166666666666
2020.0,3.7392857142857134,31.24416666666667,,69.48833333333333,621.5679166666667,38.67
2020.0,3.6868421052631577,32.42166666666667,,93.80166666666668,621.5166666666667,29.19875
2020.0,5.191363636363636,37.23409090909091,,129.45695652173913,621.414347826087,41.61478260869565
2020.0,6.234166666666667,38.02708333333333,,207.1925,622.01625,13.337916666666668
2020.0,9.314166666666669,41.47833333333333,,221.75708333333333,622.7225,10.22375
2020.0,9.418333333333331,42.79166666666666,,206.9633333333333,623.5333333333333,14.23625
2020.0,4.012272727272727,38.857083333333335,,122.02125,625.1062499999999,20.285416666666663
2020.0,1.6746153846153846,35.321666666666665,,61.27041666666667,626.8620833333333,30.0925
2020.0,3.4327272727272726,25.12086956521739,,62.265833333333326,626.8000000000001,56.782916666666665
2020.0,3.53,42.504583333333336,,73.58,625.0066666666667,50.45666666666667
2020.0,2.9655,43.1775,,89.745,624.19875,33.34
2020.0,2.532,46.0425,,67.51041666666667,625.0024999999999,35.70333333333333
2020.0,4.853333333333333,43.3025,,76.15166666666666,625.2233333333334,26.78833333333333
2020.0,,29.76875,,126.30666666666669,624.4729166666667,29.457916666666662
2020.0,,29.587083333333336,,188.2983333333333,623.6491666666667,21.36791666666667
2020.0,,32.01,,114.10208333333333,623.1725,49.14375
2020.0,,31.754583333333333,,91.35041666666666,623.50625,52.98708333333334
2020.0,,33.883913043478266,,156.94041666666666,624.1404166666667,21.082916666666662
2020.0,7.02,30.75708333333333,,156.57958333333332,625.02625,11.0525
2020.0,7.510416666666667,33.67541666666667,,204.59875,623.9008333333334,16.056250000000002
2020.0,9.071666666666667,22.041666666666668,,135.06041666666667,622.7991666666667,16.683333333333334
2020.0,5.402916666666666,17.223333333333333,,92.67583333333334,623.285,27.098333333333333
2020.0,7.704583333333333,12.912916666666666,,105.88583333333334,624.7695833333333,27.67458333333333
2020.0,9.029166666666669,26.07375,,156.76083333333335,624.1975,14.037083333333332
2020.0,5.434347826086957,35.5575,,185.54875,623.3937500000001,12.28125
2020.0,8.427826086956522,37.58291666666667,,249.715,623.74375,7.277083333333334
2020.0,8.55625,36.245,,195.9075,623.2654166666667,13.88
2020.0,9.150434782608697,44.5604347826087,,218.1352173913044,623.35,18.53434782608696
2020.0,7.21125,33.19958333333333,,191.63041666666663,623.4475,9.209583333333333
2020.0,5.575652173913044,30.738333333333333,,91.50166666666668,623.63625,21.430833333333336
2020.0,5.190434782608696,30.417916666666667,,105.94291666666668,623.7858333333334,15.878333333333332
2020.0,7.9175,30.43875,,157.84041666666667,623.3141666666667,11.392083333333334
2020.0,11.788333333333334,36.66708333333333,,157.74,622.9829166666667,10.954166666666666
2020.0,4.82125,35.812916666666666,,146.62083333333334,623.76625,8.235
2020.0,6.790833333333333,19.63083333333333,,149.14958333333334,624.0820833333333,3.88125
2020.0,4.874583333333334,14.701666666666666,,126.63875,624.4691666666666,19.052916666666665
2020.0,7.15409090909091,34.67041666666667,,135.43708333333333,625.0741666666667,14.124166666666667
2020.0,5.1635,25.5275,,80.71375,624.4875000000001,26.457916666666662
2020.0,6.805,21.6875,,118.47291666666666,624.2341666666667,36.26625
2020.0,13.012083333333337,28.61875,,183.5716666666667,624.8191666666667,7.582916666666667
2020.0,14.947083333333332,35.36208333333334,,178.07541666666668,624.8104166666667,9.595833333333331
2020.0,7.475416666666667,36.27583333333333,,137.38833333333332,624.5483333333333,18.97958333333333
2020.0,6.739583333333333,31.3175,,124.44583333333333,624.7004166666667,13.16625
2020.0,5.162083333333333,37.04583333333333,,130.65958333333333,625.2975,13.847916666666668
2020.0,9.361666666666666,41.76208333333334,,145.63750000000002,624.7683333333333,18.67125
2020.0,6.935,33.257083333333334,,188.82875,624.7095833333333,7.129166666666666
2020.0,12.295416666666666,29.055833333333336,,219.58,624.4499999999999,6.754583333333334
2020.0,9.670833333333333,35.47708333333333,,195.64416666666668,623.66,14.423333333333332
2020.0,8.581249999999999,32.235416666666666,,166.33958333333334,623.72375,25.50625
2020.0,7.634166666666666,36.40375,,180.84958333333336,623.6254166666666,14.031666666666666
2020.0,9.941666666666666,32.09875,,154.78708333333333,623.43375,17.851666666666667
2020.0,10.599166666666669,32.45375,,204.13166666666663,622.8229166666666,9.715833333333334
2020.0,6.253043478260869,41.590833333333336,,217.06875,622.9004166666667,7.58125
2020.0,5.376666666666666,27.724166666666665,,216.70625,623.17375,8.067916666666667
2020.0,6.1546666666666665,24.16125,,113.00625,623.3675,22.691666666666663
2020.0,6.269583333333333,16.169999999999998,,113.25125,623.5641666666667,16.625
2020.0,7.683478260869565,14.327391304347827,,145.335,623.9925,14.809583333333334
2020.0,8.504166666666666,14.88625,,173.0545833333333,624.3258333333333,5.492916666666667
2020.0,11.53625,12.05782608695652,,175.33541666666667,624.8908333333334,8.280833333333334
2020.0,9.562916666666666,12.15375,,163.34708333333333,625.0991666666666,8.04875
2020.0,9.032916666666669,13.2875,,149.59291666666667,626.0741666666667,24.24458333333333
2020.0,10.482083333333334,20.264166666666668,,143.54291666666668,625.8658333333334,11.262083333333337
2020.0,7.790833333333333,18.02625,,110.67666666666666,624.76125,17.54
2020.0,6.2941666666666665,16.739166666666666,,95.65500000000002,624.0258333333333,36.10375
2020.0,4.7319047619047625,18.58375,,68.86416666666666,624.2633333333333,32.07125
2020.0,4.377272727272727,18.361666666666668,,77.70791666666666,624.8745833333334,48.04666666666666
2020.0,3.2590476190476187,15.680833333333334,,86.28500000000001,625.6908333333333,66.73541666666667
2020.0,5.909166666666667,10.694166666666668,,136.97,625.24,35.921875
2020.0,4.890476190476191,14.5225,,95.90041666666669,623.5829166666666,39.52
2020.0,5.989166666666667,23.907083333333333,,152.82958333333332,623.7891666666667,13.702083333333334
2020.0,7.805217391304348,22.15416666666667,,152.1,624.1883333333334,24.197916666666668
2020.0,8.509130434782609,21.34083333333333,,160.32875,623.7304166666667,21.114166666666662
2020.0,7.492727272727273,22.8575,,146.49291666666667,623.3758333333334,19.718333333333334
2020.0,5.500909090909091,19.684166666666663,,138.08041666666665,624.3579166666667,28.364166666666662
2020.0,6.527142857142857,19.599166666666665,,129.60875,625.0129166666667,23.87333333333333
2020.0,6.931739130434783,26.26333333333333,,137.94833333333335,624.82625,23.098333333333333
2020.0,8.367083333333333,21.26125,,179.79125,623.9058333333334,20.03708333333333
2020.0,11.4975,23.63125,,208.34666666666664,622.7191666666666,11.964545454545457
2020.0,12.65,25.282083333333333,,196.22541666666663,622.0920833333333,17.580833333333334
2020.0,12.600833333333334,28.69,,155.04833333333332,621.6979166666666,24.64611111111111
2020.0,5.951052631578948,32.25208333333333,,98.655,621.9570833333333,55.52684210526316
2020.0,4.6523076923076925,27.824583333333333,,74.38291666666667,621.8608333333333,60.68722222222222
2020.0,6.485384615384616,23.36958333333333,,72.37416666666667,621.2879166666667,50.844545454545454
2020.0,5.005384615384615,15.76125,,72.86375,619.9870833333333,68.7335
2020.0,6.629583333333334,6.68875,,136.47875,621.3583333333333,42.442083333333336
2020.0,6.437368421052632,10.166956521739133,,227.78625,622.5416666666666,0.8333333333333334
2020.0,8.669,25.857916666666668,,206.8429166666667,622.4383333333334,3.28
2020.0,3.736666666666667,15.594166666666666,,179.69083333333333,621.7191666666666,0.9770833333333332
2020.0,8.077777777777778,9.520588235294117,,224.6795833333333,622.3445833333334,0.8639130434782609
2020.0,0.0134571428571428,0.0253277777777777,,240.76125,,0.0024541666666666
2020.0,0.0175866666666666,0.0331666666666666,,236.04625,,0.0010916666666666
2020.0,0.0113666666666666,0.0316833333333333,,95.94291666666668,,0.0370833333333333
2020.0,0.0084388888888888,0.0261625,,79.95625,,0.0395
2020.0,0.00689,0.027975,,73.61541666666666,,0.0438625
2020.0,0.0053411764705882,0.0258291666666666,,70.82916666666667,,0.0481416666666666
2020.0,0.011495,0.0263695652173913,,138.55916666666667,,0.0165375
2020.0,0.01231,0.0286291666666666,,183.57208333333327,,0.0052833333333333
2020.0,0.0129947368421052,0.0325304347826087,,156.76166666666666,,0.0095869565217391
2020.0,0.0104526315789473,0.026625,,132.91666666666666,,0.0162857142857142
2020.0,0.0072222222222222,0.0274874999999999,,78.07416666666667,,0.0298666666666666
2020.0,0.008545,0.0328166666666666,,133.90208333333334,,0.0411647058823529
2020.0,0.0061809523809523,0.029025,,90.84041666666668,,0.0249571428571428
2020.0,0.0072882352941176,0.0363375,,80.61541666666666,,0.0325526315789473
2020.0,0.0074315789473684,0.0315916666666666,,111.04708333333332,,0.0352
2020.0,0.0070263157894736,0.0271666666666666,,137.00125,,0.043176923076923
2020.0,0.008095238095238,0.026475,,103.9475,,0.0220846153846153
2020.0,0.0053533333333333,0.0326708333333333,,69.82166666666667,,0.0611631578947368
2020.0,0.0050916666666666,0.0348791666666666,,71.34083333333334,,0.0485764705882352
2020.0,0.0053461538461538,0.0367333333333333,,84.13541666666667,,0.04246
2020.0,0.0117666666666666,0.0359041666666666,,154.18166666666667,,0.0225842105263157
2020.0,0.0123588235294117,0.0382666666666666,,215.00583333333336,,0.0038333333333333
2020.0,0.0177208333333333,0.0299083333333333,,212.50041666666667,,0.0067
2020.0,0.0154263157894736,0.0293916666666666,,140.04583333333332,,0.0184791666666666
2020.0,0.01265,0.0361625,,117.90416666666664,,0.0266958333333333
2020.0,0.0112611111111111,0.0366041666666666,,113.02666666666666,,0.017
2020.0,0.01298,0.0347166666666666,,135.42125,,0.0133333333333333
2020.0,0.01115,0.0377916666666666,,120.71,,0.0097208333333333
2020.0,0.0087214285714285,0.0350875,,83.085,,0.0306133333333333
2020.0,0.007265,0.0414416666666666,,79.90666666666667,,
2020.0,0.0080652173913043,0.0412083333333333,,79.61458333333333,,0.0065625
2020.0,0.0053421052631578,0.04375,,76.97666666666667,,0.018625
2020.0,0.0088210526315789,0.040625,,93.98541666666668,,0.0126249999999999
2020.0,0.00425,0.0440416666666666,,70.27291666666666,,0.0132916666666666
2020.0,0.0088611111111111,0.04675,,84.07000000000001,,0.0105
2020.0,0.00830625,0.0475833333333333,,80.03625,,0.0157916666666666
2020.0,0.0104055555555555,0.0428333333333333,,90.85291666666669,,0.0218333333333333
2020.0,0.0168428571428571,0.039125,,132.00791666666666,,0.0234166666666666
2020.0,0.0222166666666666,0.0347083333333333,,178.95708333333334,,0.0070833333333333
2020.0,0.0164583333333333,0.0424583333333333,,175.03166666666667,,0.0085
2020.0,0.016025,0.0387083333333333,,126.01333333333334,,0.0100833333333333
2020.0,0.0133874999999999,0.0357916666666666,,119.86958333333332,,0.0101666666666666
2020.0,0.0111791666666666,0.0330416666666666,,79.5625,,0.013375
2020.0,0.01095,0.0307083333333333,,126.94791666666669,,0.0112272727272727
2020.0,0.0110875,0.0302916666666666,,92.74291666666666,,0.0161666666666666
2020.0,0.0087458333333333,0.0344166666666666,,76.70166666666667,,0.0126249999999999
2020.0,0.0086625,0.037,,85.70125,,0.0099166666666666
2020.0,0.0078625,0.032875,,106.04208333333334,,0.0175416666666666
2020.0,0.0091791666666666,0.0302083333333333,,102.15458333333332,,0.0168333333333333
2020.0,0.008575,0.032,,92.65291666666668,,0.01275
2020.0,0.0090041666666666,0.0343749999999999,,99.74208333333333,,0.0110416666666666
2020.0,0.0121916666666666,0.0330416666666666,,103.14208333333332,,0.0252916666666666
2020.0,0.0181166666666666,0.0329166666666666,,137.33833333333334,,0.021625
2020.0,0.0128791666666666,0.0339583333333333,,92.17833333333331,,0.03275
2020.0,0.0120666666666666,0.0329166666666666,,98.95583333333332,,0.0465416666666666
2020.0,0.0243083333333333,0.0300833333333333,,153.63208333333333,,0.0299166666666666
2020.0,0.0228291666666666,0.03025,,187.935,,0.0087499999999999
2020.0,0.0217333333333333,0.0265833333333333,,252.48041666666663,,0.003
2020.0,0.0176833333333333,0.0367916666666666,,155.52375,,0.0052916666666666
2020.0,0.0072375,0.0454166666666666,,65.18875,,0.00575
2020.0,0.0145666666666666,0.0420416666666666,,131.82500000000002,,0.0138333333333333
2020.0,0.0072166666666666,0.0393083333333333,,74.3025,,0.008775
2020.0,0.0057625,0.0416583333333333,,63.259166666666665,,0.0093791666666666
2020.0,0.0086249999999999,0.0432083333333333,,71.25375,,0.0194791666666666
2020.0,0.0082166666666666,0.0380375,,71.61833333333333,,0.0258708333333333
2020.0,0.0061166666666666,0.0405375,,64.34333333333333,,0.0147083333333333
2020.0,0.0134375,0.0372708333333333,,88.4525,,0.0581823529411764
2020.0,0.0189541666666666,0.0345208333333333,,150.14416666666668,,0.0429624999999999
2020.0,0.0243333333333333,0.0276458333333333,,183.06458333333333,,0.0133125
2020.0,0.0256166666666666,0.0269083333333333,,210.99958333333333,,0.0120833333333333
2020.0,0.0270333333333333,0.02625,,198.82208333333327,,0.007675
2020.0,0.0249041666666666,0.0292541666666666,,206.575,,0.0061375
2020.0,0.0279916666666666,0.0311333333333333,,198.8429166666667,,0.0098416666666666
2020.0,0.0322541666666666,0.0305333333333333,,160.65291666666667,,0.01685
2020.0,0.0257791666666666,0.0319749999999999,,200.5820833333333,,0.0066958333333333
2020.0,0.0151958333333333,0.0403958333333333,,112.16333333333334,,0.016325
2020.0,0.0070208333333333,0.0359416666666666,,75.325,,0.0264291666666666
2020.0,0.0065916666666666,0.0332458333333333,,59.6675,,0.0435
2020.0,0.0068291666666666,0.0409208333333333,,68.04708333333333,,0.0565083333333333
2020.0,0.0072791666666666,0.0388541666666666,,64.64791666666666,,0.0339999999999999
2020.0,0.0084291666666666,0.0335916666666666,,72.98125,,0.0647666666666666
2020.0,0.0076791666666666,0.0334625,,70.79458333333334,,0.0560833333333333
2020.0,0.0072208333333333,0.0334708333333333,,80.95291666666667,,0.0328833333333333
2020.0,0.0113833333333333,0.0359041666666666,,86.0425,,0.0456791666666666
2020.0,0.0228624999999999,0.0306374999999999,,164.78833333333333,,0.0144
2020.0,0.0314375,0.034575,,182.42916666666667,,0.0073583333333333
2020.0,0.0264125,0.0416541666666666,,164.26625,,0.03205
2020.0,0.0320916666666666,0.0456041666666666,,190.10458333333327,,0.0115375
2020.0,0.0302416666666666,0.0303958333333333,,195.10916666666665,,0.0080125
2020.0,0.0212791666666666,0.0349458333333333,,205.19541666666663,,0.0064125
2020.0,0.0103249999999999,0.0372791666666666,,98.53458333333332,,0.0071958333333333
2020.0,0.011675,0.0338916666666666,,162.625,623.7666666666667,0.0052333333333333
