PM10,HR,WD,RADSOL,NO2,MONTH,CO,PBAR,PM2.5
65.9825,,147.62208333333334,,29.46333333333333,12,1.059583333333333,,
125.57333333333332,,155.32458333333332,,43.57416666666666,12,1.4066666666666665,,
57.834583333333335,,186.84458333333336,,24.946250000000003,12,0.6541666666666667,,
45.430416666666666,,185.6525,,28.017916666666665,12,1.0345833333333332,,
94.71391304347826,,220.3920833333333,,28.955,12,1.3925,,
172.53458333333333,,187.5770833333333,,29.609166666666667,12,1.57875,,
62.71083333333333,,214.0704166666667,,19.9175,12,0.7720833333333333,,
44.01333333333333,,245.69916666666663,,13.65375,12,0.65125,,
82.29333333333334,,206.13208333333333,,24.9,12,1.20375,,
82.76583333333333,,241.06458333333333,,23.832916666666662,12,0.93625,,
91.77916666666664,,199.26083333333327,,25.90041666666667,12,1.34875,,
128.39541666666665,,195.07541666666663,,36.03416666666667,12,1.6016666666666666,,
117.47434782608696,59.63478260869565,88.51434782608695,,13.238260869565218,1,0.4378260869565217,623.8704347826088,
50.040416666666665,58.38875,149.71541666666667,,8.475833333333332,1,0.2879166666666666,623.7704166666666,
44.79333333333333,49.75333333333333,193.1770833333333,,9.105833333333331,1,0.28375,623.1908333333333,
63.715,55.79458333333333,146.61708333333334,,8.90625,1,0.6304166666666666,623.2066666666667,
84.6275,46.89666666666667,199.8345833333333,,15.961666666666666,1,0.445,623.4104166666667,
68.37666666666667,43.94708333333333,250.33166666666668,,13.116666666666667,1,0.4508333333333333,623.2645833333333,
48.78458333333333,46.11625,256.28291666666667,,8.723333333333333,1,0.1795833333333333,622.6170833333333,
64.48875,41.60791666666667,222.35333333333327,,13.4225,1,0.445,621.6841666666667,
53.620000000000005,35.38166666666667,249.52,,13.270833333333334,1,0.25,621.7216666666667,
55.48,26.55,213.63166666666663,,13.133333333333333,1,0.4295833333333334,622.1879166666666,
54.3075,45.33708333333333,252.26666666666665,,7.95,1,0.4241666666666666,622.28125,
67.55375,46.02666666666667,142.23083333333332,,12.980416666666663,1,0.4658333333333333,623.3866666666667,
36.44416666666667,75.16083333333333,101.66958333333334,,11.713333333333331,1,0.5604166666666667,623.48375,
21.29391304347826,65.52041666666666,213.97666666666663,,9.687391304347829,1,0.37375,621.6325,
49.79749999999999,46.81333333333333,231.27291666666667,,16.405416666666667,1,0.4475,621.6945833333333,
