YEAR,MONTH,DAY,O3,SO2,CO,NO2,PM2.5,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,SEASON
2023.0,5,24.0,0.039375,0.0067083333333333,1.9129166666666664,0.00675,,53.083333333333336,2.739583333333333,206.0016666666667,25.125,36.08916666666666,,,0.0
2023.0,5,25.0,0.0412916666666666,0.007875,1.9695833333333328,0.00675,,70.75,2.6750000000000003,177.85458333333335,24.95833333333333,41.275,,,0.0
2023.0,5,26.0,0.0444583333333333,0.0156666666666666,1.9308333333333332,0.0059166666666666,,64.08333333333333,3.4958333333333336,122.08541666666667,24.875,42.98833333333334,,,0.0
2023.0,5,27.0,0.035875,0.0185,2.097916666666667,0.0063333333333333,,41.375,2.26625,145.88291666666666,22.0,60.01166666666666,,,0.0
2023.0,5,28.0,0.0362083333333333,0.0085,1.9825,0.0047083333333333,,44.29166666666666,2.7325,150.57,22.166666666666668,56.6075,,,0.0
2023.0,5,29.0,0.03325,0.006375,2.0104166666666665,0.0060416666666666,,69.70833333333333,2.34375,239.67,23.375,42.76125,,,0.0
2023.0,5,30.0,0.0347916666666666,0.0069583333333333,2.0191666666666666,0.0089166666666666,,71.875,1.5716666666666663,208.59875,24.041666666666668,28.76,,,0.0
2023.0,5,31.0,0.0440416666666666,0.010875,2.0454166666666667,0.0068333333333333,,64.79166666666667,2.307916666666667,175.27458333333334,25.041666666666668,40.99583333333333,,,0.0
2023.0,6,1.0,0.0389583333333333,0.007125,1.9916666666666665,0.0070416666666666,,81.16666666666667,2.10625,228.37875,26.017916666666668,34.36708333333333,,,1.0
2023.0,6,2.0,0.0404583333333333,0.0076666666666666,1.9941666666666664,0.0065,,65.5,1.54,232.24291666666667,27.012916666666666,29.1775,,,1.0
2023.0,6,3.0,0.0389166666666666,0.0076666666666666,1.954583333333333,0.0064166666666666,,70.20833333333333,2.435833333333333,253.85208333333333,27.26458333333333,23.74833333333333,,,1.0
2023.0,6,4.0,0.0293333333333333,0.0070833333333333,1.9579166666666667,0.006625,,63.583333333333336,2.4995833333333333,257.08458333333334,26.625833333333333,15.675,,,1.0
2023.0,6,5.0,0.0354166666666666,0.0090833333333333,1.919166666666667,0.0051666666666666,,49.91666666666666,2.3741666666666665,159.99,24.227500000000003,35.91291666666667,,,1.0
2023.0,6,6.0,0.0434,0.0221,2.008,0.0063,,43.0,2.6135,114.6265,25.4325,39.685,,,1.0
2023.0,6,7.0,0.041,0.0099166666666666,2.029166666666667,0.0060833333333333,,55.54166666666666,2.3745833333333333,197.1183333333333,25.40958333333333,41.817083333333336,,,1.0
2023.0,6,8.0,0.0362608695652173,0.0078695652173913,1.992916666666667,0.0060434782608695,,81.91666666666667,2.605833333333333,217.9545833333333,25.305833333333336,33.80083333333334,,,1.0
2023.0,6,9.0,0.037625,0.0080416666666666,2.0904166666666666,0.0079583333333333,,76.91666666666667,1.6445833333333333,230.42625,26.49791666666667,25.112916666666667,,,1.0
2023.0,6,10.0,0.038625,0.0076666666666666,2.0475,0.0082083333333333,,78.625,1.9029166666666668,197.76083333333332,27.68208333333333,28.077916666666667,,,1.0
2023.0,6,11.0,0.043090909090909,0.0074583333333333,2.0766666666666667,0.0067083333333333,,89.5,1.7975,224.7275,27.791666666666668,26.63583333333333,,,1.0
2023.0,6,12.0,0.038391304347826,0.0073333333333333,1.9979166666666668,0.0058333333333333,,67.33333333333333,2.0025,189.77666666666667,27.68375,27.8725,,,1.0
2023.0,6,13.0,0.0221666666666666,0.0176666666666666,1.3916666666666666,0.0088947368421052,,62.5,2.6254166666666667,111.0775,27.340416666666663,21.79208333333333,,,1.0
2023.0,6,14.0,0.046375,0.016125,0.5170833333333333,0.0085416666666666,,64.5,1.649166666666667,151.2075,27.155833333333334,17.392083333333336,,,1.0
2023.0,6,15.0,0.0388636363636363,0.0095833333333333,0.5879166666666666,0.0066666666666666,,74.625,1.9216666666666664,175.71333333333334,27.23958333333333,29.845416666666665,,,1.0
2023.0,6,16.0,0.0392916666666666,0.0124999999999999,0.66,0.0099583333333333,,87.33333333333333,1.4733333333333334,182.48041666666663,27.142916666666665,31.50375,,,1.0
2023.0,6,17.0,0.0487916666666666,0.0147083333333333,0.625,0.0069583333333333,,88.83333333333333,1.9904166666666665,156.41333333333333,26.84375,37.19083333333334,,,1.0
2023.0,6,18.0,0.033125,0.0079166666666666,0.69625,0.00825,,82.54166666666667,1.7766666666666666,187.67208333333332,25.739166666666662,42.04583333333333,,,1.0
2023.0,6,19.0,0.0376363636363636,0.0119166666666666,0.63,0.0077083333333333,,79.66666666666667,2.22,143.64333333333337,26.892916666666665,32.51083333333333,,,1.0
2023.0,6,20.0,0.0374166666666666,0.0152916666666666,0.5504166666666667,0.006625,,67.29166666666667,2.5654166666666667,101.79875,27.004583333333333,26.08583333333333,,,1.0
2023.0,6,21.0,0.0366666666666666,0.0160833333333333,0.5866666666666667,0.0078333333333333,,71.45833333333333,2.34375,105.31833333333331,27.39833333333333,25.809583333333336,,,1.0
2023.0,6,22.0,0.0343333333333333,0.0179166666666666,0.5758333333333333,0.0086666666666666,,85.41666666666667,2.950416666666667,101.08916666666666,27.18541666666667,24.27,,,1.0
2023.0,6,23.0,0.0366666666666666,0.0193333333333333,0.5945833333333334,0.0065,,85.125,3.705416666666667,89.49916666666667,26.170416666666668,30.252916666666668,,,1.0
2023.0,6,24.0,0.0339166666666666,0.0182083333333333,0.5983333333333333,0.005875,,85.95652173913044,3.4858333333333333,83.61625,25.117500000000003,32.70375,,,1.0
2023.0,6,25.0,0.0264583333333333,0.017625,0.65,0.0041666666666666,,46.625,3.66375,86.96,24.31833333333333,43.08208333333334,,,1.0
2023.0,6,26.0,0.0260416666666666,0.016,0.6608333333333333,0.004625,,46.66666666666666,3.70375,77.70416666666667,23.379583333333333,46.880833333333335,,,1.0
2023.0,6,27.0,0.0332916666666666,0.0206666666666666,0.6470833333333333,0.005375,,51.333333333333336,3.579166666666667,87.12416666666667,24.089583333333334,41.672916666666666,,,1.0
2023.0,6,28.0,0.039695652173913,0.0101304347826086,0.6760869565217391,0.0061304347826086,,76.08695652173913,2.165652173913044,123.29173913043478,22.96565217391305,48.64391304347826,,,1.0
2023.0,6,29.0,0.0256842105263157,0.0107368421052631,0.7775,0.0047777777777777,,75.0,2.9904166666666665,100.52791666666668,23.17958333333333,51.80652173913043,,,1.0
2023.0,6,30.0,0.0172,0.0074736842105263,0.8004166666666667,0.0061249999999999,,60.04166666666666,1.615,145.2425,21.04,73.43249999999999,,,1.0
2023.0,7,1.0,0.0231666666666666,0.0090434782608695,0.8227916666666667,0.0072173913043478,,35.25,1.6858333333333333,133.33083333333337,20.866666666666667,59.798,,,1.0
2023.0,7,2.0,0.0329166666666666,0.0087083333333333,0.851,0.0075,,35.541666666666664,1.731666666666667,154.62416666666667,22.6325,60.93833333333333,,,1.0
2023.0,7,3.0,0.0406086956521739,0.0108333333333333,0.8726666666666666,0.0065,,34.375,1.4508333333333334,165.7925,21.87125,54.870625,,,1.0
2023.0,7,4.0,0.041,0.01325,0.91625,0.0079166666666666,,41.25,1.4225,164.58708333333334,21.874166666666667,67.43791666666667,,,1.0
2023.0,7,5.0,0.041875,0.0088333333333333,0.8303333333333334,0.006875,,35.416666666666664,1.5433333333333332,135.65208333333334,22.605416666666667,59.8375,,,1.0
2023.0,7,6.0,0.0352916666666666,0.0091666666666666,0.7646666666666667,0.0064166666666666,,56.833333333333336,2.26125,105.70041666666668,23.38083333333333,50.8375,,,1.0
2023.0,7,7.0,0.0288181818181818,0.007125,0.7478333333333333,0.0052916666666666,,38.625,2.3841666666666668,138.895,22.3075,57.892500000000005,,,1.0
2023.0,7,8.0,0.0310434782608695,0.0085416666666666,0.8188749999999999,0.0064583333333333,,43.083333333333336,1.88875,126.1625,22.401666666666667,58.615,,,1.0
2023.0,7,9.0,0.0357083333333333,0.0085416666666666,0.8835000000000001,0.005375,,29.91304347826087,1.2375,179.84625000000003,22.36791666666667,67.43695652173913,,,1.0
2023.0,7,10.0,0.0327391304347826,0.0094166666666666,0.8175833333333333,0.0065,,39.5,2.0795833333333333,134.71333333333334,22.450416666666666,62.53375,,,1.0
2023.0,7,11.0,0.0364782608695652,0.0110416666666666,0.8300000000000001,0.0061249999999999,,21.761904761904763,2.04125,128.96375,21.89375,63.459583333333335,,,1.0
2023.0,7,12.0,0.0409565217391304,0.0111666666666666,0.9569166666666667,0.0087083333333333,,32.666666666666664,1.2245833333333334,182.20375,22.43208333333333,65.24541666666667,,,1.0
2023.0,7,13.0,0.036375,0.01525,0.8937083333333332,0.00975,,41.833333333333336,1.5575,131.21125,23.705,50.42583333333334,,,1.0
2023.0,7,14.0,0.028625,0.0138333333333333,0.8574999999999999,0.0079583333333333,,42.625,2.6725,137.85625000000002,22.977083333333336,52.00875,,,1.0
2023.0,7,15.0,0.0297083333333333,0.013875,0.937,0.01025,,42.083333333333336,2.165833333333333,144.94458333333333,23.089583333333334,52.01041666666666,,,1.0
2023.0,7,16.0,0.0314583333333333,0.0108333333333333,0.7904166666666667,0.0051666666666666,,60.208333333333336,3.3766666666666665,80.97916666666667,23.656666666666663,44.53125,,,1.0
2023.0,7,17.0,0.0294166666666666,0.0145416666666666,0.82525,0.0049166666666666,,53.79166666666666,3.5541666666666667,92.32291666666669,22.89708333333333,50.67250000000001,,,1.0
2023.0,7,18.0,0.0336249999999999,0.0124583333333333,0.8307916666666667,0.0064166666666666,,62.41666666666666,2.3520833333333333,126.07416666666668,23.26708333333333,49.29,,,1.0
2023.0,7,19.0,0.0265217391304347,0.0124583333333333,0.8134583333333333,0.0061666666666666,,64.75,2.981666666666667,89.8675,23.74833333333333,46.23333333333333,,,1.0
2023.0,7,20.0,0.028375,0.0201666666666666,0.7907083333333333,0.0061666666666666,,48.54166666666666,2.9008333333333334,86.98833333333333,23.87708333333333,44.54,,,1.0
2023.0,7,21.0,0.0340416666666666,0.0149166666666666,0.8625416666666667,0.0061249999999999,,60.875,1.9266666666666667,134.94583333333333,22.92083333333333,54.03041666666667,,,1.0
2023.0,7,22.0,0.0274545454545454,0.010625,0.9518333333333334,0.0087499999999999,,43.66666666666666,2.1366666666666667,120.28958333333333,22.00958333333333,65.06875000000001,,,1.0
2023.0,7,23.0,0.0219565217391304,0.0115833333333333,0.8784583333333332,0.0063333333333333,,43.625,2.3745833333333333,93.19791666666669,22.78916666666667,50.6025,,,1.0
2023.0,7,24.0,0.0241666666666666,0.0145833333333333,0.8585833333333334,0.005375,,37.583333333333336,2.86875,79.86083333333333,22.721666666666668,50.40083333333333,,,1.0
2023.0,7,25.0,0.0247083333333333,0.0117083333333333,0.9154583333333334,0.0060833333333333,,36.583333333333336,2.717916666666667,94.4825,20.131666666666664,63.99166666666667,,,1.0
2023.0,7,26.0,0.030625,0.011625,0.98575,0.00675,,41.5,1.98125,124.22666666666667,19.75583333333333,67.66,,,1.0
2023.0,7,27.0,0.02825,0.0099583333333333,0.9640833333333332,0.0075416666666666,,40.5,1.9341666666666668,110.06958333333334,20.560416666666665,59.892083333333325,,,1.0
2023.0,7,28.0,0.0335416666666666,0.0115416666666666,0.9489166666666669,0.0071666666666666,,46.41666666666666,2.0933333333333333,129.68375,21.22875,54.49375,,,1.0
2023.0,7,29.0,0.033625,0.0113333333333333,0.9796666666666668,0.006375,,39.333333333333336,2.415833333333333,129.61625,21.15625,62.65083333333334,,,1.0
2023.0,7,30.0,0.0236249999999999,0.01575,0.9486666666666668,0.0054583333333333,,28.956521739130437,3.405,87.77416666666666,20.789166666666667,61.28041666666667,,,1.0
2023.0,7,31.0,0.0249130434782608,0.0139130434782608,0.9406521739130432,0.0051304347826086,,37.21739130434783,3.112173913043478,93.53478260869566,22.256086956521735,55.61913043478261,,,1.0
2023.0,8,1.0,0.02409625,0.0127391666666666,0.9479166666666666,0.0070666666666666,,46.27625,2.6166666666666667,95.61833333333334,23.08875,50.29666666666666,,,1.0
2023.0,8,2.0,0.02613375,0.0156825,0.9320833333333334,0.0057775,,42.30041666666667,3.0204166666666663,85.93791666666665,23.343333333333334,49.29750000000001,,,1.0
2023.0,8,3.0,0.0287308333333333,0.0195454166666666,0.9820833333333332,0.0061658333333333,,34.71208333333333,2.9,90.10083333333334,21.79125,58.031666666666666,,,1.0
2023.0,8,4.0,0.0190586363636363,0.009015,1.0886363636363636,0.0066963636363636,,28.757142857142856,2.149090909090909,156.5268181818182,19.559545454545454,81.00045454545455,,,1.0
2023.0,8,5.0,0.0296484210526315,0.0108342105263157,1.098947368421053,0.0063136842105263,,26.547777777777775,1.5947368421052632,135.90263157894736,20.38684210526316,40.79857142857144,,,1.0
2023.0,8,6.0,0.0335720833333333,0.010085,1.1070833333333334,0.0051070833333333,,24.667916666666667,1.174583333333333,212.51083333333332,20.4225,66.83500000000001,,,1.0
2023.0,8,7.0,0.0359816666666666,0.0105970833333333,1.1083333333333334,0.0072629166666666,,30.412916666666664,1.1754166666666668,180.69583333333333,21.724166666666665,58.495294117647056,,,1.0
2023.0,8,8.0,0.0415741666666666,0.0091316666666666,1.1033333333333333,0.00835875,,35.27166666666667,1.32875,216.8058333333333,22.80375,59.07416666666666,,,1.0
2023.0,8,9.0,0.04005375,0.0083033333333333,1.0358333333333334,0.00821,,42.41291666666667,1.7770833333333331,231.4045833333333,22.815,56.99041666666667,,,1.0
2023.0,8,10.0,0.0414604166666666,0.00769,1.0195833333333333,0.0079983333333333,,38.11590909090909,1.76375,197.71166666666667,23.25708333333333,58.46291666666667,,,1.0
2023.0,8,11.0,0.046125,0.00876875,1.0579166666666666,0.00769,,31.15458333333333,1.4154166666666663,240.73666666666668,22.734166666666667,61.211666666666666,,,1.0
2023.0,8,12.0,0.0508766666666666,0.0188920833333333,1.2695833333333333,0.00980875,,46.812916666666666,1.3120833333333333,192.52708333333337,21.492500000000003,67.97909090909091,,,1.0
2023.0,8,13.0,0.0346329166666666,0.0106208333333333,1.09625,0.0069483333333333,,31.905833333333334,2.009583333333333,171.49958333333333,20.889166666666664,69.03833333333334,,,1.0
2023.0,8,14.0,0.0282241666666666,0.0110991666666666,1.07125,0.0064154166666666,,30.38583333333333,2.5500000000000003,100.44041666666668,20.889166666666664,61.34263157894737,,,1.0
2023.0,8,15.0,0.0225595833333333,0.0205479166666666,1.00125,0.0059454166666666,,49.4625,3.977083333333333,80.66000000000001,20.6975,55.946666666666665,,,1.0
2023.0,8,16.0,0.0220474999999999,0.0199916666666666,1.0137500000000002,0.00594375,,43.395,3.80625,79.19541666666667,20.18,57.23458333333334,,,1.0
2023.0,8,17.0,0.0222720833333333,0.0088045833333333,1.1041666666666667,0.0068083333333333,,25.99125,1.7575,104.90833333333336,18.782083333333333,71.46083333333333,,,1.0
2023.0,8,18.0,0.0260283333333333,0.0084479166666666,1.132083333333333,0.0070095833333333,,27.37375,1.7725,121.115,19.85875,72.96136363636364,,,1.0
2023.0,8,19.0,0.0299025,0.00869125,1.1475,0.0060479166666666,,24.9475,1.60125,128.5475,19.117083333333333,70.245,,,1.0
2023.0,8,20.0,0.0226508333333333,0.0084525,1.1454166666666663,0.0057079166666666,,40.37291666666667,2.111666666666667,106.17375,17.62875,63.41571428571428,,,1.0
2023.0,8,21.0,0.0237738888888888,0.0090533333333333,1.088888888888889,0.0060094444444444,,43.61277777777778,1.4766666666666668,110.36944444444444,18.035,68.69444444444444,,,1.0
